 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   2.02884132E-01   -4   1.22708684E-06  -1.90735646E-06
   2.02884132E-01   -3   1.67592517E-06  -3.31361371E-06
   2.02884132E-01   -2   2.28041603E-05  -3.46577983E-05
   2.02884132E-01   -1   1.02330751E-04  -2.10558592E-04
   2.02884132E-01    0  -5.90513546E-04   1.57922426E-03
   2.02884132E-01    1   4.99564573E-05  -3.78422697E-05
   2.02884132E-01    2  -2.60839169E-05   7.93174966E-05
   2.02884132E-01    3  -2.80092357E-06  -1.26699893E-06
   2.02884132E-01    4   7.56178152E-06  -5.09173956E-06
   2.02884132E-01    5  -2.96399499E-06   4.06019388E-06
   2.02884132E-01    6  -1.01808446E-05   1.11785440E-05
   2.02884132E-01    7  -4.89665938E-06   3.71663784E-06
   2.02884132E-01    8  -4.08479286E-06   3.93938626E-06
   2.02884132E-01    9  -2.18408951E-06   2.08479475E-06
   2.02884132E-01   10  -1.31469411E-06   1.63033186E-06
   2.02884132E-01   11  -9.95782698E-07   1.02413194E-06
   2.02884132E-01   12  -6.93721788E-07   7.08565572E-07
   2.02884132E-01   13  -5.35183007E-07   5.75270514E-07
   2.02884132E-01   14  -4.71096263E-07   4.19538615E-07
   2.02884132E-01   15  -3.88957131E-07   3.84364485E-07
   2.02884132E-01   16  -3.78926648E-07   3.54258700E-07
   2.02884132E-01   17  -3.71975735E-07   3.28344699E-07
   2.02884132E-01   18  -3.07421705E-07   3.45862552E-07
   2.02884132E-01   19  -3.01452563E-07   2.04079597E-07
   2.02884132E-01   20  -1.23113406E-07   1.46873196E-07
   2.07830086E-01  -12   2.24453194E-07  -1.86470468E-07
   2.07830086E-01  -11   2.17510260E-07  -1.83515788E-07
   2.07830086E-01  -10   1.94770587E-07  -2.98125358E-07
   2.07830086E-01   -9   2.85063059E-07  -3.42301654E-07
   2.07830086E-01   -8   3.11884206E-07  -3.87842285E-07
   2.07830086E-01   -7   3.24532386E-07  -4.49087021E-07
   2.07830086E-01   -6   6.26549855E-07  -6.52065090E-07
   2.07830086E-01   -5   1.12807087E-06  -1.19117196E-06
   2.07830086E-01   -4   1.14303941E-06  -1.75789473E-06
   2.07830086E-01   -3   1.87768690E-06  -3.35244237E-06
   2.07830086E-01   -2   2.29929937E-05  -3.51889231E-05
   2.07830086E-01   -1   1.02847220E-04  -2.12278376E-04
   2.07830086E-01    0  -5.86414745E-04   1.57035131E-03
   2.07830086E-01    1   5.04747836E-05  -3.68721716E-05
   2.07830086E-01    2  -2.72208954E-05   7.75618663E-05
   2.07830086E-01    3  -2.78037788E-06  -4.36543229E-07
   2.07830086E-01    4   6.56955528E-06  -4.33834040E-06
   2.07830086E-01    5  -2.76894011E-06   3.74771578E-06
   2.07830086E-01    6  -9.05776156E-06   1.00519391E-05
   2.07830086E-01    7  -4.36143076E-06   3.30851369E-06
   2.07830086E-01    8  -3.64873688E-06   3.53095136E-06
   2.07830086E-01    9  -1.95351926E-06   1.86781066E-06
   2.07830086E-01   10  -1.17614584E-06   1.45810726E-06
   2.07830086E-01   11  -8.89343000E-07   9.15456313E-07
   2.07830086E-01   12  -6.16237922E-07   6.33269481E-07
   2.07830086E-01   13  -4.79118927E-07   5.15610473E-07
   2.07830086E-01   14  -4.18813843E-07   3.69447859E-07
   2.07830086E-01   15  -3.39999601E-07   3.42822212E-07
   2.07830086E-01   16  -3.38393362E-07   3.14491130E-07
   2.07830086E-01   17  -3.28683627E-07   2.87273437E-07
   2.07830086E-01   18  -2.69805807E-07   3.09056188E-07
   2.07830086E-01   19  -2.68007342E-07   1.83488112E-07
   2.07830086E-01   20  -1.03829643E-07   1.28392739E-07
   2.12776040E-01  -12   1.82026025E-07  -1.55344985E-07
   2.12776040E-01  -11   1.81713104E-07  -1.52695325E-07
   2.12776040E-01  -10   1.64518353E-07  -2.48674764E-07
   2.12776040E-01   -9   2.37821802E-07  -2.88441881E-07
   2.12776040E-01   -8   2.69888117E-07  -3.28009299E-07
   2.12776040E-01   -7   2.81999825E-07  -3.82379499E-07
   2.12776040E-01   -6   5.45693622E-07  -5.65113202E-07
   2.12776040E-01   -5   9.76945402E-07  -1.05072444E-06
   2.12776040E-01   -4   1.01210977E-06  -1.53008028E-06
   2.12776040E-01   -3   2.13482436E-06  -3.36606424E-06
   2.12776040E-01   -2   2.30625230E-05  -3.58413334E-05
   2.12776040E-01   -1   1.03172611E-04  -2.13876241E-04
   2.12776040E-01    0  -5.82104444E-04   1.56134952E-03
   2.12776040E-01    1   5.10419617E-05  -3.56239600E-05
   2.12776040E-01    2  -2.88859611E-05   7.56565326E-05
   2.12776040E-01    3  -2.79041274E-06   7.98303165E-07
   2.12776040E-01    4   5.07302623E-06  -3.17032982E-06
   2.12776040E-01    5  -2.45104512E-06   3.26864275E-06
   2.12776040E-01    6  -7.39927487E-06   8.33570159E-06
   2.12776040E-01    7  -3.56912201E-06   2.71108382E-06
   2.12776040E-01    8  -2.99304073E-06   2.91192612E-06
   2.12776040E-01    9  -1.60522826E-06   1.53914801E-06
   2.12776040E-01   10  -9.66429112E-07   1.19757418E-06
   2.12776040E-01   11  -7.28286494E-07   7.51032163E-07
   2.12776040E-01   12  -5.01031752E-07   5.19573269E-07
   2.12776040E-01   13  -3.93435835E-07   4.24160049E-07
   2.12776040E-01   14  -3.40497900E-07   2.96671653E-07
   2.12776040E-01   15  -2.70048058E-07   2.80248105E-07
   2.12776040E-01   16  -2.76881372E-07   2.55264716E-07
   2.12776040E-01   17  -2.64959864E-07   2.28551562E-07
   2.12776040E-01   18  -2.15458291E-07   2.53164184E-07
   2.12776040E-01   19  -2.17908462E-07   1.51667413E-07
   2.12776040E-01   20  -7.81404889E-08   1.01940902E-07
   2.17721995E-01  -12   1.28526530E-07  -1.14482123E-07
   2.17721995E-01  -11   1.34792268E-07  -1.13402737E-07
   2.17721995E-01  -10   1.25102740E-07  -1.84641760E-07
   2.17721995E-01   -9   1.77400101E-07  -2.18619588E-07
   2.17721995E-01   -8   2.14126733E-07  -2.51412345E-07
   2.17721995E-01   -7   2.28031135E-07  -2.97614683E-07
   2.17721995E-01   -6   4.41749377E-07  -4.54255640E-07
   2.17721995E-01   -5   7.83114228E-07  -8.68142540E-07
   2.17721995E-01   -4   8.44931814E-07  -1.24231843E-06
   2.17721995E-01   -3   2.43995732E-06  -3.36270305E-06
   2.17721995E-01   -2   2.30561932E-05  -3.66494786E-05
   2.17721995E-01   -1   1.03387272E-04  -2.15467474E-04
   2.17721995E-01    0  -5.77776003E-04   1.55268736E-03
   2.17721995E-01    1   5.16621737E-05  -3.41803687E-05
   2.17721995E-01    2  -3.09565675E-05   7.36377728E-05
   2.17721995E-01    3  -2.83360830E-06   2.35630942E-06
   2.17721995E-01    4   3.16832360E-06  -1.66191719E-06
   2.17721995E-01    5  -2.03494525E-06   2.65875435E-06
   2.17721995E-01    6  -5.31834248E-06   6.14713929E-06
   2.17721995E-01    7  -2.57422590E-06   1.96575041E-06
   2.17721995E-01    8  -2.16224644E-06   2.12467779E-06
   2.17721995E-01    9  -1.16297782E-06   1.12136513E-06
   2.17721995E-01   10  -6.99925751E-07   8.66534636E-07
   2.17721995E-01   11  -5.23295502E-07   5.41997674E-07
   2.17721995E-01   12  -3.56044430E-07   3.75453367E-07
   2.17721995E-01   13  -2.83735183E-07   3.06947188E-07
   2.17721995E-01   14  -2.41268841E-07   2.06245711E-07
   2.17721995E-01   15  -1.83892777E-07   2.00911611E-07
   2.17721995E-01   16  -1.98458565E-07   1.80552113E-07
   2.17721995E-01   17  -1.85036397E-07   1.56315615E-07
   2.17721995E-01   18  -1.48092252E-07   1.81913153E-07
   2.17721995E-01   19  -1.54468973E-07   1.10829850E-07
   2.17721995E-01   20  -4.79193930E-08   6.93021530E-08
   2.22667949E-01  -12   6.73246189E-08  -6.62128387E-08
   2.22667949E-01  -11   7.95524576E-08  -6.84356561E-08
   2.22667949E-01  -10   7.91924560E-08  -1.10101275E-07
   2.22667949E-01   -9   1.07747251E-07  -1.37543980E-07
   2.22667949E-01   -8   1.48364007E-07  -1.63485436E-07
   2.22667949E-01   -7   1.66892054E-07  -2.00880380E-07
   2.22667949E-01   -6   3.22188430E-07  -3.27996487E-07
   2.22667949E-01   -5   5.60333037E-07  -6.56889147E-07
   2.22667949E-01   -4   6.54034723E-07  -9.16135551E-07
   2.22667949E-01   -3   2.78362744E-06  -3.35168692E-06
   2.22667949E-01   -2   2.30225257E-05  -3.76404875E-05
   2.22667949E-01   -1   1.03578310E-04  -2.17170654E-04
   2.22667949E-01    0  -5.73615745E-04   1.54479604E-03
   2.22667949E-01    1   5.23377162E-05  -3.26333399E-05
   2.22667949E-01    2  -3.32887104E-05   7.15431691E-05
   2.22667949E-01    3  -2.91083151E-06   4.13988875E-06
   2.22667949E-01    4   9.72163840E-07   9.53560208E-08
   2.22667949E-01    5  -1.55037182E-06   1.96054235E-06
   2.22667949E-01    6  -2.94916745E-06   3.62750072E-06
   2.22667949E-01    7  -1.44146618E-06   1.12136395E-06
   2.22667949E-01    8  -1.20973687E-06   1.22010785E-06
   2.22667949E-01    9  -6.55293874E-07   6.41546251E-07
   2.22667949E-01   10  -3.93901245E-07   4.86367358E-07
   2.22667949E-01   11  -2.87254354E-07   3.01748919E-07
   2.22667949E-01   12  -1.90730165E-07   2.10450821E-07
   2.22667949E-01   13  -1.56816674E-07   1.71289361E-07
   2.22667949E-01   14  -1.27285998E-07   1.04103181E-07
   2.22667949E-01   15  -8.71420744E-08   1.09931694E-07
   2.22667949E-01   16  -1.08039208E-07   9.51038443E-08
   2.22667949E-01   17  -9.39560065E-08   7.53956395E-08
   2.22667949E-01   18  -7.20758690E-08   9.98037605E-08
   2.22667949E-01   19  -8.16690955E-08   6.36513911E-08
   2.22667949E-01   20  -1.52736894E-08   3.25708458E-08
   2.27613904E-01  -12   2.12057151E-09  -1.31872077E-08
   2.27613904E-01  -11   1.91621551E-08  -2.08568096E-08
   2.27613904E-01  -10   2.97532924E-08  -2.95975461E-08
   2.27613904E-01   -9   3.32235836E-08  -5.04360069E-08
   2.27613904E-01   -8   7.68217790E-08  -7.01869214E-08
   2.27613904E-01   -7   1.03188489E-07  -9.88086315E-08
   2.27613904E-01   -6   1.95185468E-07  -1.95561448E-07
   2.27613904E-01   -5   3.23657558E-07  -4.31739144E-07
   2.27613904E-01   -4   4.53018828E-07  -5.74769266E-07
   2.27613904E-01   -3   3.15490444E-06  -3.34282691E-06
   2.27613904E-01   -2   2.30118963E-05  -3.88328303E-05
   2.27613904E-01   -1   1.03833973E-04  -2.19100047E-04
   2.27613904E-01    0  -5.69793564E-04   1.53804871E-03
   2.27613904E-01    1   5.30688805E-05  -3.10782063E-05
   2.27613904E-01    2  -3.57264563E-05   6.94099334E-05
   2.27613904E-01    3  -3.02124882E-06   6.04153646E-06
   2.27613904E-01    4  -1.38584572E-06   1.99869231E-06
   2.27613904E-01    5  -1.03018146E-06   1.22041400E-06
   2.27613904E-01    6  -4.38403704E-07   9.32667663E-07
   2.27613904E-01    7  -2.41553290E-07   2.31026526E-07
   2.27613904E-01    8  -1.94226687E-07   2.54300299E-07
   2.27613904E-01    9  -1.13590089E-07   1.29518050E-07
   2.27613904E-01   10  -6.73678564E-08   8.06199039E-08
   2.27613904E-01   11  -3.44027325E-08   4.50580015E-08
   2.27613904E-01   12  -1.54347182E-08   3.50417683E-08
   2.27613904E-01   13  -2.02309783E-08   2.53116324E-08
   2.27613904E-01   14  -5.34364514E-09  -3.31426163E-09
   2.27613904E-01   15   1.41440878E-08   1.29396792E-08
   2.27613904E-01   16  -1.10607536E-08   4.13635802E-09
   2.27613904E-01   17   2.75814863E-09  -9.00128524E-09
   2.27613904E-01   18   7.85349122E-09   1.18143969E-08
   2.27613904E-01   19  -3.89492359E-09   1.30944913E-08
   2.27613904E-01   20   1.75920408E-08  -5.98566142E-09
   2.32559858E-01  -12  -6.32797262E-08   4.17852275E-08
   2.32559858E-01  -11  -4.30383474E-08   2.61949500E-08
   2.32559858E-01  -10  -2.01336270E-08   5.21329143E-08
   2.32559858E-01   -9  -4.16646853E-08   3.72914059E-08
   2.32559858E-01   -8   3.92198125E-09   2.23664218E-08
   2.32559858E-01   -7   4.15835673E-08   1.83004430E-09
   2.32559858E-01   -6   6.91195239E-08  -6.63290340E-08
   2.32559858E-01   -5   8.85227685E-08  -2.07874197E-07
   2.32559858E-01   -4   2.55722586E-07  -2.41750552E-07
   2.32559858E-01   -3   3.54202397E-06  -3.34580089E-06
   2.32559858E-01   -2   2.30733677E-05  -4.02354618E-05
   2.32559858E-01   -1   1.04238229E-04  -2.21358508E-04
   2.32559858E-01    0  -5.66455106E-04   1.53274430E-03
   2.32559858E-01    1   5.38539089E-05  -2.96080365E-05
   2.32559858E-01    2  -3.81115328E-05   6.72734344E-05
   2.32559858E-01    3  -3.16241523E-06   7.95039529E-06
   2.32559858E-01    4  -3.77111567E-06   3.94033954E-06
   2.32559858E-01    5  -5.08337723E-07   4.85854133E-07
   2.32559858E-01    6   2.06376450E-06  -1.77636272E-06
   2.32559858E-01    7   9.53120481E-07  -6.51137129E-07
   2.32559858E-01    8   8.23815635E-07  -7.14901409E-07
   2.32559858E-01    9   4.29748188E-07  -3.83970946E-07
   2.32559858E-01   10   2.60075750E-07  -3.26428786E-07
   2.32559858E-01   11   2.20530463E-07  -2.12827974E-07
   2.32559858E-01   12   1.59235983E-07  -1.40004116E-07
   2.32559858E-01   13   1.18179270E-07  -1.22547970E-07
   2.32559858E-01   14   1.17541460E-07  -1.09449207E-07
   2.32559858E-01   15   1.13822708E-07  -8.42645384E-08
   2.32559858E-01   16   8.68469762E-08  -8.69855049E-08
   2.32559858E-01   17   9.94382889E-08  -9.16091507E-08
   2.32559858E-01   18   8.68776763E-08  -7.69023063E-08
   2.32559858E-01   19   7.43283103E-08  -3.77735714E-08
   2.32559858E-01   20   4.85101216E-08  -4.40648618E-08
   2.37505813E-01  -12  -1.25181125E-07   9.58927846E-08
   2.37505813E-01  -11  -1.03725395E-07   6.96864969E-08
   2.37505813E-01  -10  -6.74484340E-08   1.30431122E-07
   2.37505813E-01   -9  -1.12521873E-07   1.20343514E-07
   2.37505813E-01   -8  -6.59654328E-08   1.08251723E-07
   2.37505813E-01   -7  -1.34719204E-08   9.45153808E-08
   2.37505813E-01   -6  -4.79054625E-08   5.07129756E-08
   2.37505813E-01   -5  -1.30142184E-07  -1.08933311E-11
   2.37505813E-01   -4   7.54261634E-08   6.04455255E-08
   2.37505813E-01   -3   3.93302214E-06  -3.36957588E-06
   2.37505813E-01   -2   2.32517472E-05  -4.18474540E-05
   2.37505813E-01   -1   1.04865819E-04  -2.24031244E-04
   2.37505813E-01    0  -5.63715777E-04   1.52909630E-03
   2.37505813E-01    1   5.46890230E-05  -2.83084374E-05
   2.37505813E-01    2  -4.02924592E-05   6.51659723E-05
   2.37505813E-01    3  -3.33043083E-06   9.75858851E-06
   2.37505813E-01    4  -6.05175981E-06   5.81376745E-06
   2.37505813E-01    5  -1.79564671E-08  -1.97298717E-07
   2.37505813E-01    6   4.41218314E-06  -4.34268313E-06
   2.37505813E-01    7   2.07261173E-06  -1.47306506E-06
   2.37505813E-01    8   1.78561869E-06  -1.63120109E-06
   2.37505813E-01    9   9.43214060E-07  -8.69008228E-07
   2.37505813E-01   10   5.69364744E-07  -7.11156419E-07
   2.37505813E-01   11   4.63165222E-07  -4.57057658E-07
   2.37505813E-01   12   3.23022609E-07  -3.04242013E-07
   2.37505813E-01   13   2.50724950E-07  -2.64018583E-07
   2.37505813E-01   14   2.34528463E-07  -2.08003840E-07
   2.37505813E-01   15   2.06018590E-07  -1.76044075E-07
   2.37505813E-01   16   1.80182106E-07  -1.73054283E-07
   2.37505813E-01   17   1.90594763E-07  -1.67405518E-07
   2.37505813E-01   18   1.60372988E-07  -1.61313423E-07
   2.37505813E-01   19   1.48593805E-07  -8.59568964E-08
   2.37505813E-01   20   7.54743201E-08  -7.94604491E-08
   2.42451767E-01  -12  -1.80196415E-07   1.46468758E-07
   2.42451767E-01  -11  -1.59767454E-07   1.06856106E-07
   2.42451767E-01  -10  -1.09395105E-07   2.00964684E-07
   2.42451767E-01   -9  -1.75297739E-07   1.93828806E-07
   2.42451767E-01   -8  -1.28756184E-07   1.82061218E-07
   2.42451767E-01   -7  -5.79823571E-08   1.73329825E-07
   2.42451767E-01   -6  -1.48496725E-07   1.47458824E-07
   2.42451767E-01   -5  -3.18719428E-07   1.78394437E-07
   2.42451767E-01   -4  -7.58689807E-08   3.11614360E-07
   2.42451767E-01   -3   4.31633500E-06  -3.42189737E-06
   2.42451767E-01   -2   2.35850127E-05  -4.36581047E-05
   2.42451767E-01   -1   1.05778036E-04  -2.27180737E-04
   2.42451767E-01    0  -5.61656688E-04   1.52722661E-03
   2.42451767E-01    1   5.55685239E-05  -2.72530576E-05
   2.42451767E-01    2  -4.21327677E-05   6.31158297E-05
   2.42451767E-01    3  -3.52015408E-06   1.13670061E-05
   2.42451767E-01    4  -8.10567237E-06   7.51940740E-06
   2.42451767E-01    5   4.10487424E-07  -7.87327018E-07
   2.42451767E-01    6   6.47450543E-06  -6.62190985E-06
   2.42451767E-01    7   3.05317809E-06  -2.18754816E-06
   2.42451767E-01    8   2.63726041E-06  -2.44287537E-06
   2.42451767E-01    9   1.39787117E-06  -1.29812495E-06
   2.42451767E-01   10   8.42992464E-07  -1.05186689E-06
   2.42451767E-01   11   6.80238765E-07  -6.73972575E-07
   2.42451767E-01   12   4.66564488E-07  -4.48116384E-07
   2.42451767E-01   13   3.70280215E-07  -3.91438181E-07
   2.42451767E-01   14   3.39316921E-07  -2.93279262E-07
   2.42451767E-01   15   2.85440155E-07  -2.57227948E-07
   2.42451767E-01   16   2.63864559E-07  -2.49298736E-07
   2.42451767E-01   17   2.71209793E-07  -2.31883487E-07
   2.42451767E-01   18   2.24158688E-07  -2.36775494E-07
   2.42451767E-01   19   2.14848792E-07  -1.28692871E-07
   2.42451767E-01   20   9.67487617E-08  -1.10180694E-07
   2.47397721E-01  -12  -2.25415580E-07   1.91121687E-07
   2.47397721E-01  -11  -2.08379688E-07   1.35355487E-07
   2.47397721E-01  -10  -1.43542721E-07   2.59944874E-07
   2.47397721E-01   -9  -2.26490349E-07   2.53506094E-07
   2.47397721E-01   -8  -1.80856399E-07   2.39177881E-07
   2.47397721E-01   -7  -8.86126012E-08   2.33258989E-07
   2.47397721E-01   -6  -2.26345890E-07   2.17101811E-07
   2.47397721E-01   -5  -4.65592124E-07   3.15828571E-07
   2.47397721E-01   -4  -1.88052320E-07   4.94848022E-07
   2.47397721E-01   -3   4.68133604E-06  -3.50886841E-06
   2.47397721E-01   -2   2.41022231E-05  -4.56474902E-05
   2.47397721E-01   -1   1.07019390E-04  -2.30843022E-04
   2.47397721E-01    0  -5.60322569E-04   1.52716433E-03
   2.47397721E-01    1   5.64849551E-05  -2.64999826E-05
   2.47397721E-01    2  -4.35179490E-05   6.11466113E-05
   2.47397721E-01    3  -3.72545977E-06   1.26902848E-05
   2.47397721E-01    4  -9.82667708E-06   8.96969296E-06
   2.47397721E-01    5   7.50710838E-07  -1.24874902E-06
   2.47397721E-01    6   8.13783869E-06  -8.48946499E-06
   2.47397721E-01    7   3.84048444E-06  -2.75460099E-06
   2.47397721E-01    8   3.33238039E-06  -3.10538210E-06
   2.47397721E-01    9   1.76881174E-06  -1.64768110E-06
   2.47397721E-01   10   1.06589286E-06  -1.32988427E-06
   2.47397721E-01   11   8.60269640E-07  -8.51794772E-07
   2.47397721E-01   12   5.81872248E-07  -5.63446072E-07
   2.47397721E-01   13   4.70638116E-07  -4.98136913E-07
   2.47397721E-01   14   4.26461142E-07  -3.60463691E-07
   2.47397721E-01   15   3.47646257E-07  -3.23371702E-07
   2.47397721E-01   16   3.33490280E-07  -3.11623292E-07
   2.47397721E-01   17   3.36989098E-07  -2.81281058E-07
   2.47397721E-01   18   2.74707735E-07  -2.99267964E-07
   2.47397721E-01   19   2.69597610E-07  -1.63592471E-07
   2.47397721E-01   20   1.10956515E-07  -1.34548598E-07
   2.52343676E-01  -12  -2.58540457E-07   2.27843546E-07
   2.52343676E-01  -11  -2.47251445E-07   1.53362530E-07
   2.52343676E-01  -10  -1.67939743E-07   3.04303016E-07
   2.52343676E-01   -9  -2.63308857E-07   2.95983779E-07
   2.52343676E-01   -8  -2.19330131E-07   2.75994537E-07
   2.52343676E-01   -7  -1.02847693E-07   2.70428280E-07
   2.52343676E-01   -6  -2.76524618E-07   2.54460640E-07
   2.52343676E-01   -5  -5.61691293E-07   4.03264851E-07
   2.52343676E-01   -4  -2.53384197E-07   5.97333381E-07
   2.52343676E-01   -3   5.01879025E-06  -3.63463467E-06
   2.52343676E-01   -2   2.48219928E-05  -4.77874122E-05
   2.52343676E-01   -1   1.08615303E-04  -2.35025476E-04
   2.52343676E-01    0  -5.59721598E-04   1.52884907E-03
   2.52343676E-01    1   5.74293237E-05  -2.60891484E-05
   2.52343676E-01    2  -4.43608540E-05   5.92768697E-05
   2.52343676E-01    3  -3.93952848E-06   1.36607857E-05
   2.52343676E-01    4  -1.11295009E-05   1.00931952E-05
   2.52343676E-01    5   9.81868668E-07  -1.55399012E-06
   2.52343676E-01    6   9.31399989E-06  -9.84641700E-06
   2.52343676E-01    7   4.39213726E-06  -3.14332101E-06
   2.52343676E-01    8   3.83434469E-06  -3.58344774E-06
   2.52343676E-01    9   2.03632258E-06  -1.89897315E-06
   2.52343676E-01   10   1.22614598E-06  -1.53042773E-06
   2.52343676E-01   11   9.94091160E-07  -9.81177647E-07
   2.52343676E-01   12   6.62702392E-07  -6.43810763E-07
