 IPEC_PMODB_CHEBYSHEV: Reconstructed perturbed mod b by chebyshev
 
    jac_out = hamada  
      cstep =    256      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)       real(divx)       imag(divx)
   8.14673409E-01    5   5.80209416E-05   1.41353772E-05  -9.94662740E-05  -4.88750987E-05
   8.14673409E-01    6   2.77856351E-05   7.70058400E-05  -6.19884616E-05  -1.38979052E-04
   8.14673409E-01    7   6.56571884E-06   2.19314010E-05  -1.99764059E-05  -5.42787962E-05
   8.14673409E-01    8   6.92042873E-06   2.42397422E-05  -1.44131295E-05  -3.66500076E-05
   8.14673409E-01    9  -1.33065000E-06   9.14061128E-06  -5.64666602E-07  -1.44512565E-05
   8.14673409E-01   10   5.68941619E-06   7.62306339E-06  -7.31148700E-06  -9.67166488E-06
   8.14673409E-01   11  -1.05864772E-06   1.22651393E-06   1.42647224E-06  -1.44602578E-06
   8.14673409E-01   12   2.48302869E-06   4.25593664E-07  -2.30659747E-06  -1.67605443E-06
   8.14673409E-01   13   1.23075318E-07   6.11589055E-07  -4.60337298E-07  -1.68195866E-06
   8.14673409E-01   14   1.36984999E-06   4.32209612E-07  -2.35582511E-06  -2.62678281E-06
   8.14673409E-01   15   8.90299198E-07   1.19424860E-06  -2.14267697E-06  -2.87298349E-06
   8.14673409E-01   16   9.69365258E-07   8.46854604E-07  -2.40585308E-06  -2.58216228E-06
   8.14673409E-01   17   7.07442883E-07   8.94711099E-07  -1.91124469E-06  -2.23178759E-06
   8.14673409E-01   18   5.45283237E-07   5.34798729E-07  -1.35118374E-06  -1.39237206E-06
   8.14673409E-01   19   3.48094926E-07   3.66987034E-07  -1.09474543E-06  -7.47334155E-07
   8.14673409E-01   20   2.27932672E-08   3.56204226E-09   7.91283004E-08   2.25087722E-07
   8.18529681E-01  -12  -4.34222963E-07   3.41717651E-07   1.37828940E-06  -1.16562977E-06
   8.18529681E-01  -11  -6.56993741E-07   3.44707426E-07   1.16878623E-06  -7.23181097E-09
   8.18529681E-01  -10  -9.26451366E-07  -1.84304677E-06   2.34850017E-06   2.64816135E-06
   8.18529681E-01   -9   2.39866716E-06  -7.75526267E-07  -4.70716497E-06   4.18605042E-06
   8.18529681E-01   -8   3.23670720E-06  -6.70874071E-06  -5.60361329E-06   1.08028964E-05
   8.18529681E-01   -7   6.08716039E-06   4.88564570E-06  -1.64928261E-05   2.19323412E-06
   8.18529681E-01   -6   1.33557671E-05  -9.48523813E-06  -2.16890370E-05   9.22590421E-06
   8.18529681E-01   -5  -1.96171657E-05   3.49366280E-05   3.87735916E-06  -2.45433162E-05
   8.18529681E-01   -4   5.18231220E-05  -2.37544610E-05  -5.90266343E-05  -2.20086705E-06
   8.18529681E-01   -3  -1.49602381E-04   1.38160245E-04   1.42553245E-04  -1.19635875E-04
   8.18529681E-01   -2   2.68697669E-04  -2.87189492E-04  -2.87782372E-04   2.84056011E-04
   8.18529681E-01   -1  -3.87492521E-04   4.51629369E-04   3.10058713E-04  -3.03307119E-04
   8.18529681E-01    0   8.69524252E-04  -1.14205236E-03  -1.46588575E-03   1.79855232E-03
   8.18529681E-01    1   6.49662179E-04  -8.86617755E-04  -1.21174883E-03   1.43448367E-03
   8.18529681E-01    2   3.97983399E-04   3.36392549E-05  -6.87235530E-04   1.83922557E-04
   8.18529681E-01    3  -3.77442137E-05  -1.70675309E-04   9.73071434E-07   3.25929271E-04
   8.18529681E-01    4  -3.54742584E-05   1.15934150E-05   1.68992592E-04  -1.56380476E-04
   8.18529681E-01    5   6.32888841E-05   1.94307920E-05  -1.05115413E-04  -6.40031105E-05
   8.18529681E-01    6   3.74284144E-05   8.70938198E-05  -7.93221314E-05  -1.59660675E-04
   8.18529681E-01    7   6.46330108E-06   2.32673597E-05  -2.31680406E-05  -6.15727261E-05
   8.18529681E-01    8   8.84545610E-06   2.60799108E-05  -1.75863029E-05  -4.06449867E-05
   8.18529681E-01    9  -2.40776865E-06   9.33401061E-06   1.18380737E-07  -1.60265780E-05
   8.18529681E-01   10   6.85141759E-06   8.45054766E-06  -8.64552890E-06  -1.13031171E-05
   8.18529681E-01   11  -1.43106672E-06   1.64460519E-06   1.52183072E-06  -2.58272690E-06
   8.18529681E-01   12   3.11556191E-06   6.30529345E-07  -3.08151648E-06  -2.45897372E-06
   8.18529681E-01   13   1.45907181E-07   9.90243565E-07  -7.97288440E-07  -2.69714620E-06
   8.18529681E-01   14   1.77945269E-06   6.21114513E-07  -3.05655961E-06  -3.45573423E-06
   8.18529681E-01   15   1.10705776E-06   1.52072899E-06  -2.74847861E-06  -3.76174198E-06
   8.18529681E-01   16   1.25481548E-06   1.06063716E-06  -3.02942206E-06  -3.32547900E-06
   8.18529681E-01   17   8.83127680E-07   1.10769478E-06  -2.36119270E-06  -2.79049729E-06
   8.18529681E-01   18   7.03607277E-07   6.88027309E-07  -1.77234288E-06  -1.84368135E-06
   8.18529681E-01   19   4.37089676E-07   4.69202213E-07  -1.29913607E-06  -1.02558060E-06
   8.18529681E-01   20   3.95562058E-08   2.58900194E-08   1.04059938E-06   1.14368178E-06
   8.22385953E-01  -12  -5.20798023E-07   3.74788488E-07   1.59167822E-06  -1.23211013E-06
   8.22385953E-01  -11  -6.95487391E-07   3.88833436E-07   1.28754414E-06   2.14736855E-08
   8.22385953E-01  -10  -1.07403049E-06  -2.08341015E-06   2.66489313E-06   3.08646326E-06
   8.22385953E-01   -9   2.37661612E-06  -8.49081743E-07  -4.60574406E-06   4.57932904E-06
   8.22385953E-01   -8   3.20106054E-06  -7.16063894E-06  -5.50549907E-06   1.16384981E-05
   8.22385953E-01   -7   5.91272675E-06   4.97642781E-06  -1.61921432E-05   2.65984989E-06
   8.22385953E-01   -6   1.35836468E-05  -1.01256774E-05  -2.19344871E-05   1.03663799E-05
   8.22385953E-01   -5  -2.02811655E-05   3.53943907E-05   4.60035315E-06  -2.42841415E-05
   8.22385953E-01   -4   5.26336174E-05  -2.47655943E-05  -5.99085983E-05  -6.85748500E-07
   8.22385953E-01   -3  -1.51074478E-04   1.39085778E-04   1.44187951E-04  -1.19828333E-04
   8.22385953E-01   -2   2.69668671E-04  -2.88434561E-04  -2.88861215E-04   2.85642514E-04
   8.22385953E-01   -1  -3.87412712E-04   4.52958141E-04   3.10885545E-04  -3.05426288E-04
   8.22385953E-01    0   8.63073597E-04  -1.13800244E-03  -1.45705349E-03   1.79258393E-03
   8.22385953E-01    1   6.60096122E-04  -8.90165684E-04  -1.25521170E-03   1.48060044E-03
   8.22385953E-01    2   3.98929705E-04   2.48832113E-05  -6.90262110E-04   1.69217572E-04
   8.22385953E-01    3  -4.70856344E-05  -1.70919330E-04   4.95153002E-05   2.99582013E-04
   8.22385953E-01    4  -4.38556824E-05   8.51259869E-06   2.14701457E-04  -1.91178628E-04
   8.22385953E-01    5   6.67843157E-05   2.31532755E-05  -1.08265895E-04  -7.53815725E-05
   8.22385953E-01    6   4.58206769E-05   9.55964377E-05  -9.40343317E-05  -1.77103923E-04
   8.22385953E-01    7   6.26042795E-06   2.46515035E-05  -2.58209217E-05  -6.81779348E-05
   8.22385953E-01    8   1.05476824E-05   2.76309275E-05  -2.02949756E-05  -4.41589027E-05
   8.22385953E-01    9  -3.42498265E-06   9.62085617E-06   8.58069380E-07  -1.75326421E-05
   8.22385953E-01   10   7.83934372E-06   9.17928417E-06  -9.72626232E-06  -1.27625221E-05
   8.22385953E-01   11  -1.77884551E-06   2.07075927E-06   1.68029312E-06  -3.62485290E-06
   8.22385953E-01   12   3.63589874E-06   7.98045461E-07  -3.68212204E-06  -3.11499006E-06
   8.22385953E-01   13   1.48906059E-07   1.32536934E-06  -1.02960244E-06  -3.57812568E-06
   8.22385953E-01   14   2.11397344E-06   7.68392668E-07  -3.60729441E-06  -4.15093744E-06
   8.22385953E-01   15   1.28636113E-06   1.80561490E-06  -3.24395075E-06  -4.53673428E-06
   8.22385953E-01   16   1.49414105E-06   1.23711026E-06  -3.54348174E-06  -3.96438720E-06
   8.22385953E-01   17   1.03459439E-06   1.29143190E-06  -2.73649902E-06  -3.26838742E-06
   8.22385953E-01   18   8.39551246E-07   8.18904478E-07  -2.13973029E-06  -2.23926350E-06
   8.22385953E-01   19   5.14252884E-07   5.58334666E-07  -1.46383758E-06  -1.27649381E-06
   8.22385953E-01   20   5.70529155E-08   4.89733116E-08   1.99166207E-06   2.05048799E-06
   8.26242225E-01  -12  -5.96181187E-07   3.92420793E-07   1.77445168E-06  -1.26631304E-06
   8.26242225E-01  -11  -7.17418156E-07   4.26469405E-07   1.35667428E-06   5.22053482E-08
   8.26242225E-01  -10  -1.15980077E-06  -2.29119234E-06   2.85463915E-06   3.45878089E-06
   8.26242225E-01   -9   2.38760653E-06  -9.10164502E-07  -4.62155366E-06   4.90772797E-06
   8.26242225E-01   -8   3.28317138E-06  -7.52937310E-06  -5.62951941E-06   1.22954885E-05
   8.26242225E-01   -7   5.76814784E-06   5.11821885E-06  -1.60546223E-05   2.96803475E-06
   8.26242225E-01   -6   1.39996292E-05  -1.06149854E-05  -2.24748810E-05   1.11876083E-05
   8.26242225E-01   -5  -2.10444523E-05   3.59166323E-05   5.29126229E-06  -2.42114155E-05
   8.26242225E-01   -4   5.38093908E-05  -2.56403538E-05  -6.12918384E-05   4.66521408E-07
   8.26242225E-01   -3  -1.52920208E-04   1.40341699E-04   1.46168183E-04  -1.20547000E-04
   8.26242225E-01   -2   2.71177715E-04  -2.90040776E-04  -2.90744232E-04   2.87401252E-04
   8.26242225E-01   -1  -3.87441892E-04   4.54900109E-04   3.11891045E-04  -3.08402482E-04
   8.26242225E-01    0   8.56891712E-04  -1.13452294E-03  -1.44952750E-03   1.78721596E-03
   8.26242225E-01    1   6.72115714E-04  -8.93873316E-04  -1.30381020E-03   1.52967567E-03
   8.26242225E-01    2   4.01685146E-04   1.70858926E-05  -7.07210302E-04   1.58729371E-04
   8.26242225E-01    3  -5.31676380E-05  -1.71200509E-04   8.85633148E-05   2.73633762E-04
   8.26242225E-01    4  -5.10533117E-05   6.32160472E-06   2.52073934E-04  -2.18707445E-04
   8.26242225E-01    5   6.81803628E-05   2.49400077E-05  -1.08462996E-04  -8.21388793E-05
   8.26242225E-01    6   5.25548433E-05   1.02094549E-04  -1.05374146E-04  -1.90406446E-04
   8.26242225E-01    7   5.95215390E-06   2.60487744E-05  -2.77709288E-05  -7.38367554E-05
   8.26242225E-01    8   1.19364927E-05   2.88257973E-05  -2.23819604E-05  -4.70416076E-05
   8.26242225E-01    9  -4.34283079E-06   1.00121421E-05   1.64507115E-06  -1.89323989E-05
   8.26242225E-01   10   8.59977210E-06   9.78488875E-06  -1.04861854E-05  -1.39953665E-05
   8.26242225E-01   11  -2.08962368E-06   2.49323030E-06   1.91103420E-06  -4.52828339E-06
   8.26242225E-01   12   4.01408962E-06   9.20013565E-07  -4.06570854E-06  -3.60840568E-06
   8.26242225E-01   13   1.28958919E-07   1.59898525E-06  -1.13398127E-06  -4.27535891E-06
   8.26242225E-01   14   2.35385443E-06   8.63687466E-07  -3.97233763E-06  -4.67210425E-06
   8.26242225E-01   15   1.41829165E-06   2.03418910E-06  -3.59992791E-06  -5.15766027E-06
   8.26242225E-01   16   1.67427287E-06   1.36643113E-06  -3.91962362E-06  -4.46561980E-06
   8.26242225E-01   17   1.15461926E-06   1.43705508E-06  -3.01783705E-06  -3.64170204E-06
   8.26242225E-01   18   9.46228161E-07   9.20637730E-07  -2.43514072E-06  -2.55919680E-06
   8.26242225E-01   19   5.76046528E-07   6.30114370E-07  -1.58046458E-06  -1.48851570E-06
   8.26242225E-01   20   7.48040051E-08   7.19091841E-08   2.89283832E-06   2.90815296E-06
   8.30098497E-01  -12  -6.56632954E-07   3.92730994E-07   1.91783631E-06  -1.26536319E-06
   8.30098497E-01  -11  -7.20527942E-07   4.55534965E-07   1.36844641E-06   8.40950100E-08
   8.30098497E-01  -10  -1.17481195E-06  -2.45793420E-06   2.90006385E-06   3.74846938E-06
   8.30098497E-01   -9   2.43818982E-06  -9.55348357E-07  -4.77415615E-06   5.15581123E-06
   8.30098497E-01   -8   3.49827158E-06  -7.79983440E-06  -6.00375565E-06   1.27433408E-05
   8.30098497E-01   -7   5.66086027E-06   5.31853473E-06  -1.61128107E-05   3.08812571E-06
   8.30098497E-01   -6   1.46281740E-05  -1.09275754E-05  -2.33513151E-05   1.16344720E-05
   8.30098497E-01   -5  -2.19194371E-05   3.65119353E-05   5.93900118E-06  -2.43599173E-05
   8.30098497E-01   -4   5.54043508E-05  -2.63567750E-05  -6.32471733E-05   1.19244527E-06
   8.30098497E-01   -3  -1.55199117E-04   1.41979683E-04   1.48535167E-04  -1.21875420E-04
   8.30098497E-01   -2   2.73333399E-04  -2.92105936E-04  -2.93557868E-04   2.89429317E-04
   8.30098497E-01   -1  -3.87640345E-04   4.57560722E-04   3.13088732E-04  -3.12391327E-04
   8.30098497E-01    0   8.50899458E-04  -1.13131632E-03  -1.44317106E-03   1.78202203E-03
   8.30098497E-01    1   6.85538336E-04  -8.98058381E-04  -1.35625787E-03   1.58047803E-03
   8.30098497E-01    2   4.06680252E-04   1.06191730E-05  -7.37496539E-04   1.51694792E-04
   8.30098497E-01    3  -5.55708735E-05  -1.71478140E-04   1.15961871E-04   2.49019362E-04
   8.30098497E-01    4  -5.68100482E-05   5.14438251E-06   2.79207901E-04  -2.37225254E-04
   8.30098497E-01    5   6.72103843E-05   2.44772283E-05  -1.05338567E-04  -8.35199132E-05
   8.30098497E-01    6   5.72677326E-05   1.06223825E-04  -1.12684540E-04  -1.98773801E-04
   8.30098497E-01    7   5.53717152E-06   2.74207135E-05  -2.88732869E-05  -7.83136046E-05
   8.30098497E-01    8   1.29285044E-05   2.96076371E-05  -2.37060957E-05  -4.91581382E-05
   8.30098497E-01    9  -5.12372409E-06   1.05149414E-05   2.46762065E-06  -2.01904019E-05
   8.30098497E-01   10   9.08521480E-06   1.02467004E-05  -1.08669599E-05  -1.49525533E-05
   8.30098497E-01   11  -2.35183030E-06   2.89961943E-06   2.22067771E-06  -5.25140041E-06
   8.30098497E-01   12   4.22415083E-06   9.89783428E-07  -4.19597573E-06  -3.90757260E-06
   8.30098497E-01   13   8.36294796E-08   1.79427311E-06  -1.09080646E-06  -4.74319281E-06
   8.30098497E-01   14   2.48217889E-06   8.98015407E-07  -4.12131133E-06  -4.98318707E-06
   8.30098497E-01   15   1.49422760E-06   2.19297394E-06  -3.79105302E-06  -5.58780158E-06
   8.30098497E-01   16   1.78370509E-06   1.44007987E-06  -4.13318436E-06  -4.79952048E-06
   8.30098497E-01   17   1.23683457E-06   1.53673572E-06  -3.18850464E-06  -3.88953765E-06
   8.30098497E-01   18   1.01748930E-06   9.87217265E-07  -2.64213932E-06  -2.78548319E-06
   8.30098497E-01   19   6.19361102E-07   6.80729493E-07  -1.64203088E-06  -1.65100839E-06
   8.30098497E-01   20   9.22799709E-08   9.37278978E-08   3.70369648E-06   3.67846582E-06
   8.33954769E-01  -12  -6.98778892E-07   3.74460059E-07   2.01413575E-06  -1.22767563E-06
   8.33954769E-01  -11  -7.03183067E-07   4.74120158E-07   1.31694622E-06   1.16315652E-07
   8.33954769E-01  -10  -1.11250407E-06  -2.57639556E-06   2.78844668E-06   3.94130815E-06
   8.33954769E-01   -9   2.53379779E-06  -9.81499510E-07  -5.07892458E-06   5.31020179E-06
   8.33954769E-01   -8   3.85734705E-06  -7.96006674E-06  -6.64806003E-06   1.29579673E-05
   8.33954769E-01   -7   5.59682098E-06   5.58357319E-06  -1.63926039E-05   2.99513370E-06
   8.33954769E-01   -6   1.54872177E-05  -1.10432486E-05  -2.45941866E-05   1.16626619E-05
   8.33954769E-01   -5  -2.29153681E-05   3.71868480E-05   6.53453477E-06  -2.47588776E-05
   8.33954769E-01   -4   5.74593528E-05  -2.68975030E-05  -6.58268488E-05   1.44072090E-06
   8.33954769E-01   -3  -1.57956448E-04   1.44038707E-04   1.51317228E-04  -1.23878578E-04
   8.33954769E-01   -2   2.76223345E-04  -2.94712084E-04  -2.97398034E-04   2.91814012E-04
   8.33954769E-01   -1  -3.88059979E-04   4.61019629E-04   3.14483217E-04  -3.17516215E-04
   8.33954769E-01    0   8.44992706E-04  -1.12804994E-03  -1.43777942E-03   1.77652725E-03
   8.33954769E-01    1   7.00134573E-04  -9.03006071E-04  -1.41106391E-03   1.63158397E-03
   8.33954769E-01    2   4.14268540E-04   5.81911375E-06  -7.80126547E-04   1.47242537E-04
   8.33954769E-01    3  -5.39887328E-05  -1.71707113E-04   1.29756232E-04   2.26776590E-04
   8.33954769E-01    4  -6.09132287E-05   5.05854845E-06   2.94499968E-04  -2.45227719E-04
   8.33954769E-01    5   6.36856081E-05   2.15178688E-05  -9.86363307E-05  -7.89278874E-05
   8.33954769E-01    6   5.96600276E-05   1.07695191E-04  -1.15439222E-04  -2.01562581E-04
   8.33954769E-01    7   5.01838276E-06   2.87265908E-05  -2.90108580E-05  -8.14067716E-05
   8.33954769E-01    8   1.34518470E-05   2.99330060E-05  -2.41500101E-05  -5.03956142E-05
   8.33954769E-01    9  -5.73366398E-06   1.11316372E-05   3.31162041E-06  -2.12743177E-05
   8.33954769E-01   10   9.25673234E-06   1.05489823E-05  -1.08228870E-05  -1.55928113E-05
   8.33954769E-01   11  -2.55523016E-06   3.27729170E-06   2.61266872E-06  -5.75698143E-06
   8.33954769E-01   12   4.24556949E-06   1.00261111E-06  -4.04527799E-06  -3.98654234E-06
   8.33954769E-01   13   1.13256268E-08   1.89637979E-06  -8.85360003E-07  -4.94210735E-06
   8.33954769E-01   14   2.48564856E-06   8.64272354E-07  -4.03097317E-06  -5.05427178E-06
   8.33954769E-01   15   1.50732767E-06   2.27040149E-06  -3.79721881E-06  -5.79588839E-06
   8.33954769E-01   16   1.81312714E-06   1.45134800E-06  -4.16463619E-06  -4.94165460E-06
   8.33954769E-01   17   1.27607841E-06   1.58411591E-06  -3.23537363E-06  -3.99500591E-06
   8.33954769E-01   18   1.04824874E-06   1.01375132E-06  -2.74692176E-06  -2.90301607E-06
   8.33954769E-01   19   6.41689224E-07   7.07033922E-07  -1.64336946E-06  -1.75480288E-06
   8.33954769E-01   20   1.08914411E-07   1.13427790E-07   4.38438908E-06   4.32380391E-06
   8.37811041E-01  -12  -7.19788118E-07   3.37093413E-07   2.05716594E-06  -1.15314629E-06
   8.37811041E-01  -11  -6.64502251E-07   4.80580841E-07   1.19849494E-06   1.48134281E-07
   8.37811041E-01  -10  -9.69222809E-07  -2.64098468E-06   2.51304860E-06   4.02634220E-06
   8.37811041E-01   -9   2.67839000E-06  -9.85918019E-07  -5.54595372E-06   5.36030688E-06
   8.37811041E-01   -8   4.36625415E-06  -8.00207372E-06  -7.57237234E-06   1.29233156E-05
   8.37811041E-01   -7   5.58003333E-06   5.91785121E-06  -1.69113236E-05   2.67015472E-06
   8.37811041E-01   -6   1.65867571E-05  -1.09485185E-05  -2.62207101E-05   1.12414683E-05
   8.37811041E-01   -5  -2.40377451E-05   3.79453592E-05   7.07171527E-06  -2.54302413E-05
   8.37811041E-01   -4   5.99991263E-05  -2.72508327E-05  -6.90602437E-05   1.17536854E-06
   8.37811041E-01   -3  -1.61219857E-04   1.46542031E-04   1.54527490E-04  -1.26598399E-04
   8.37811041E-01   -2   2.79908016E-04  -2.97920056E-04  -3.02322203E-04   2.94627608E-04
   8.37811041E-01   -1  -3.88741258E-04   4.65324304E-04   3.16069220E-04  -3.23859766E-04
   8.37811041E-01    0   8.39045442E-04  -1.12436732E-03  -1.43308195E-03   1.77022435E-03
   8.37811041E-01    1   7.15627658E-04  -9.08953307E-04  -1.46657203E-03   1.68142563E-03
   8.37811041E-01    2   4.24704423E-04   2.96891777E-06  -8.33703272E-04   1.44432719E-04
   8.37811041E-01    3  -4.82494164E-05  -1.71840408E-04   1.28276218E-04   2.08030031E-04
   8.37811041E-01    4  -6.32075982E-05   6.08607620E-06   2.96740461E-04  -2.41531547E-04
   8.37811041E-01    5   5.75114040E-05   1.58982523E-05  -8.82351162E-05  -6.79640314E-05
   8.37811041E-01    6   5.95151359E-05   1.06314306E-04  -1.13277979E-04  -1.98321798E-04
   8.37811041E-01    7   4.40335079E-06   2.99247603E-05  -2.81021194E-05  -8.29600792E-05
   8.37811041E-01    8   1.34504269E-05   2.97750277E-05  -2.36277369E-05  -5.06699399E-05
   8.37811041E-01    9  -6.14399900E-06   1.18592803E-05   4.16086561E-06  -2.21564962E-05
   8.37811041E-01   10   9.08647164E-06   1.06820423E-05  -1.03242261E-05  -1.58850324E-05
   8.37811041E-01   11  -2.69147687E-06   3.61385363E-06   3.08672016E-06  -6.01412174E-06
   8.37811041E-01   12   4.06474110E-06   9.56052265E-07  -3.59674917E-06  -3.82665218E-06
   8.37811041E-01   13  -8.85532263E-08   1.89322656E-06  -5.08964817E-07  -4.84094713E-06
   8.37811041E-01   14   2.35551436E-06   7.57714673E-07  -3.68693388E-06  -4.86341139E-06
   8.37811041E-01   15   1.45299124E-06   2.25747491E-06  -3.60493901E-06  -5.75793220E-06
   8.37811041E-01   16   1.75603156E-06   1.39580209E-06  -4.00091201E-06  -4.87436783E-06
   8.37811041E-01   17   1.26873116E-06   1.57472437E-06  -3.14979231E-06  -3.94635261E-06
   8.37811041E-01   18   1.03479836E-06   9.96791454E-07  -2.73915553E-06  -2.90053048E-06
   8.37811041E-01   19   6.41293271E-07   7.06749660E-07  -1.58152530E-06  -1.79274506E-06
   8.37811041E-01   20   1.24120280E-07   1.30016381E-07   4.89734052E-06   4.80871704E-06
   8.41667313E-01  -12  -7.17549247E-07   2.80962462E-07   2.04267652E-06  -1.04330097E-06
   8.41667313E-01  -11  -6.04465120E-07   4.73634657E-07   1.01201643E-06   1.78961230E-07
   8.41667313E-01  -10  -7.44663819E-07  -2.64816707E-06   2.07399270E-06   3.99668214E-06
   8.41667313E-01   -9   2.87412283E-06  -9.66476240E-07  -6.17907704E-06   5.29900546E-06
   8.41667313E-01   -8   5.02496625E-06  -7.92254439E-06  -8.77528619E-06   1.26328037E-05
   8.41667313E-01   -7   5.61209720E-06   6.32386862E-06  -1.76759579E-05   2.10168786E-06
