 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   6.43976967E-02   -1   4.37108729E-05  -1.05703014E-04
   6.43976967E-02    0  -5.84821362E-04   1.74869959E-03
   6.43976967E-02    1   3.13392617E-05  -3.26694568E-05
   6.43976967E-02    2  -1.84344922E-05   9.75644796E-05
   6.43976967E-02    3   7.20455443E-07   5.71576607E-06
   6.43976967E-02    4  -4.27531653E-06   4.43784413E-06
   6.43976967E-02    5   1.72018358E-06  -1.47466135E-06
   6.43976967E-02    6   4.75328760E-06  -5.25722761E-06
   6.43976967E-02    7   2.31860284E-06  -1.62424363E-06
   6.43976967E-02    8   2.07301506E-06  -1.93909475E-06
   6.43976967E-02    9   1.08374567E-06  -9.53754769E-07
   6.43976967E-02   10   6.86082190E-07  -7.83382499E-07
   6.43976967E-02   11   4.96834533E-07  -4.69369652E-07
   6.43976967E-02   12   3.80866366E-07  -3.61726553E-07
   6.43976967E-02   13   2.79156606E-07  -2.72760253E-07
   6.43976967E-02   14   2.33104854E-07  -2.14392161E-07
   6.43976967E-02   15   1.89072114E-07  -1.81130456E-07
   6.43976967E-02   16   1.70582304E-07  -1.49613303E-07
   6.43976967E-02   17   1.53409243E-07  -1.30090600E-07
   6.43976967E-02   18   1.35744816E-07  -1.16986135E-07
   6.43976967E-02   19   1.33395504E-07  -1.09997094E-07
   6.43976967E-02   20   1.34216692E-07  -1.08432114E-07
   6.93436734E-02  -12  -1.44822222E-08   1.43347379E-08
   6.93436734E-02  -11  -1.55998709E-08   1.25943268E-08
   6.93436734E-02  -10  -2.06896990E-08   1.06387490E-08
   6.93436734E-02   -9  -2.54619251E-08   1.32517560E-08
   6.93436734E-02   -8  -2.13774916E-08   2.61316611E-08
   6.93436734E-02   -7  -1.75986884E-08   1.79283796E-08
   6.93436734E-02   -6  -4.58919530E-08   6.44472911E-08
   6.93436734E-02   -5  -7.74112601E-08   7.77881017E-08
   6.93436734E-02   -4  -1.18515380E-07   1.97900629E-07
   6.93436734E-02   -3   2.58839504E-07  -1.58112326E-08
   6.93436734E-02   -2   5.19061247E-06  -1.22722552E-05
   6.93436734E-02   -1   4.83398139E-05  -1.14795069E-04
   6.93436734E-02    0  -5.85670346E-04   1.75188412E-03
   6.93436734E-02    1   3.26102698E-05  -3.64007572E-05
   6.93436734E-02    2  -1.39333265E-05   9.90124755E-05
   6.93436734E-02    3   1.01029119E-07   3.01040258E-06
   6.93436734E-02    4  -8.57352004E-07   1.50494620E-06
   6.93436734E-02    5   2.56294050E-07  -4.10648158E-09
   6.93436734E-02    6   5.62459271E-07  -7.20642403E-07
   6.93436734E-02    7   3.02576960E-07  -1.47454217E-07
   6.93436734E-02    8   2.91664813E-07  -2.84843165E-07
   6.93436734E-02    9   1.62411293E-07  -1.34485127E-07
   6.93436734E-02   10   9.87093455E-08  -1.13876509E-07
   6.93436734E-02   11   7.04621400E-08  -6.37655800E-08
   6.93436734E-02   12   5.14745635E-08  -4.95644871E-08
   6.93436734E-02   13   3.69085658E-08  -3.56456292E-08
   6.93436734E-02   14   3.26746650E-08  -2.62037537E-08
   6.93436734E-02   15   2.28138713E-08  -2.28694752E-08
   6.93436734E-02   16   2.08404971E-08  -1.88020723E-08
   6.93436734E-02   17   1.97081996E-08  -1.39186830E-08
   6.93436734E-02   18   1.40669264E-08  -1.26081108E-08
   6.93436734E-02   19   1.51426659E-08  -1.21288643E-08
   6.93436734E-02   20   1.63400231E-08  -1.19485682E-08
   7.42896501E-02  -12   7.12174719E-08  -9.42903247E-08
   7.42896501E-02  -11   8.05558508E-08  -9.17065795E-08
   7.42896501E-02  -10   1.04123840E-07  -9.39811330E-08
   7.42896501E-02   -9   1.23197332E-07  -1.18648852E-07
   7.42896501E-02   -8   1.07011776E-07  -1.36235953E-07
   7.42896501E-02   -7   1.14299507E-07  -1.66340618E-07
   7.42896501E-02   -6   2.25539321E-07  -2.36912315E-07
   7.42896501E-02   -5   3.47342084E-07  -3.80482471E-07
   7.42896501E-02   -4   3.01886860E-07  -4.60312580E-07
   7.42896501E-02   -3   3.49531015E-07  -3.77355062E-07
   7.42896501E-02   -2   7.53581564E-06  -1.42175845E-05
   7.42896501E-02   -1   5.29288346E-05  -1.23812778E-04
   7.42896501E-02    0  -5.84240618E-04   1.74828941E-03
   7.42896501E-02    1   3.38916845E-05  -3.98960738E-05
   7.42896501E-02    2  -9.60842126E-06   9.97872787E-05
   7.42896501E-02    3  -4.86745934E-07   3.29073985E-07
   7.42896501E-02    4   2.57017674E-06  -1.46152487E-06
   7.42896501E-02    5  -1.22162632E-06   1.46207087E-06
   7.42896501E-02    6  -3.61388859E-06   3.82258507E-06
   7.42896501E-02    7  -1.71052220E-06   1.31792190E-06
   7.42896501E-02    8  -1.49035903E-06   1.37241975E-06
   7.42896501E-02    9  -7.61131575E-07   6.85223436E-07
   7.42896501E-02   10  -4.89353343E-07   5.56500044E-07
   7.42896501E-02   11  -3.56145921E-07   3.41552211E-07
   7.42896501E-02   12  -2.77761248E-07   2.62446491E-07
   7.42896501E-02   13  -2.04955757E-07   2.01035557E-07
   7.42896501E-02   14  -1.67756072E-07   1.61354954E-07
   7.42896501E-02   15  -1.42808766E-07   1.34985168E-07
   7.42896501E-02   16  -1.28504762E-07   1.11545596E-07
   7.42896501E-02   17  -1.13531228E-07   1.01624444E-07
   7.42896501E-02   18  -1.06967500E-07   9.11135400E-08
   7.42896501E-02   19  -1.02395818E-07   8.51203393E-08
   7.42896501E-02   20  -1.00931343E-07   8.39345155E-08
   7.92356268E-02  -12   1.44626702E-07  -1.86736465E-07
   7.92356268E-02  -11   1.62853459E-07  -1.80259387E-07
   7.92356268E-02  -10   2.10991925E-07  -1.82271789E-07
   7.92356268E-02   -9   2.50726988E-07  -2.30115417E-07
   7.92356268E-02   -8   2.17032597E-07  -2.74304260E-07
   7.92356268E-02   -7   2.26394964E-07  -3.21623113E-07
   7.92356268E-02   -6   4.57175059E-07  -4.93001634E-07
   7.92356268E-02   -5   7.09333684E-07  -7.68191943E-07
   7.92356268E-02   -4   6.58935258E-07  -1.00485284E-06
   7.92356268E-02   -3   4.43889867E-07  -6.89790461E-07
   7.92356268E-02   -2   9.59753026E-06  -1.56737096E-05
   7.92356268E-02   -1   5.70908878E-05  -1.32108102E-04
   7.92356268E-02    0  -5.80498604E-04   1.73817258E-03
   7.92356268E-02    1   3.51431007E-05  -4.27178736E-05
   7.92356268E-02    2  -6.27024399E-06   9.99338501E-05
   7.92356268E-02    3  -9.67096401E-07  -1.92048285E-06
   7.92356268E-02    4   5.50315254E-06  -4.01941152E-06
   7.92356268E-02    5  -2.50030364E-06   2.71424540E-06
   7.92356268E-02    6  -7.16909999E-06   7.71269775E-06
   7.92356268E-02    7  -3.42809630E-06   2.55937951E-06
   7.92356268E-02    8  -3.01384588E-06   2.79168871E-06
   7.92356268E-02    9  -1.55247883E-06   1.38614108E-06
   7.92356268E-02   10  -9.92555706E-07   1.13020638E-06
   7.92356268E-02   11  -7.20905807E-07   6.87584654E-07
   7.92356268E-02   12  -5.58900160E-07   5.28897446E-07
   7.92356268E-02   13  -4.11256812E-07   4.02818812E-07
   7.92356268E-02   14  -3.39022514E-07   3.21005178E-07
   7.92356268E-02   15  -2.83731972E-07   2.69450280E-07
   7.92356268E-02   16  -2.55709862E-07   2.22475501E-07
   7.92356268E-02   17  -2.26918377E-07   1.99736076E-07
   7.92356268E-02   18  -2.09758798E-07   1.79100768E-07
   7.92356268E-02   19  -2.02122306E-07   1.67588000E-07
   7.92356268E-02   20  -2.00524521E-07   1.65262394E-07
   8.41816034E-02  -12   1.96635642E-07  -2.51541129E-07
   8.41816034E-02  -11   2.21061359E-07  -2.42095350E-07
   8.41816034E-02  -10   2.86634417E-07  -2.43274815E-07
   8.41816034E-02   -9   3.41323844E-07  -3.07348486E-07
   8.41816034E-02   -8   2.95023534E-07  -3.70916066E-07
   8.41816034E-02   -7   3.04835293E-07  -4.28651645E-07
   8.41816034E-02   -6   6.20194274E-07  -6.71728510E-07
   8.41816034E-02   -5   9.63379929E-07  -1.03663109E-06
   8.41816034E-02   -4   9.07848583E-07  -1.36913923E-06
   8.41816034E-02   -3   5.36219903E-07  -9.17247572E-07
   8.41816034E-02   -2   1.11817836E-05  -1.66299511E-05
   8.41816034E-02   -1   6.05461489E-05  -1.39211891E-04
   8.41816034E-02    0  -5.74712185E-04   1.72260031E-03
   8.41816034E-02    1   3.63288850E-05  -4.45730607E-05
   8.41816034E-02    2  -4.47693356E-06   9.95475624E-05
   8.41816034E-02    3  -1.29001445E-06  -3.44414938E-06
   8.41816034E-02    4   7.57242259E-06  -5.84126300E-06
   8.41816034E-02    5  -3.42253415E-06   3.60057192E-06
   8.41816034E-02    6  -9.66328053E-06   1.04681078E-05
   8.41816034E-02    7  -4.63740269E-06   3.42380255E-06
   8.41816034E-02    8  -4.08979147E-06   3.79695208E-06
   8.41816034E-02    9  -2.11335915E-06   1.88131304E-06
   8.41816034E-02   10  -1.34843101E-06   1.53603355E-06
   8.41816034E-02   11  -9.78517025E-07   9.31368789E-07
   8.41816034E-02   12  -7.57002188E-07   7.16699787E-07
   8.41816034E-02   13  -5.56385209E-07   5.44643558E-07
   8.41816034E-02   14  -4.59874044E-07   4.32952283E-07
   8.41816034E-02   15  -3.82494756E-07   3.63825867E-07
   8.41816034E-02   16  -3.44977059E-07   3.00243374E-07
   8.41816034E-02   17  -3.06381235E-07   2.68255062E-07
   8.41816034E-02   18  -2.81564899E-07   2.40452027E-07
   8.41816034E-02   19  -2.71675767E-07   2.25039754E-07
   8.41816034E-02   20  -2.70087886E-07   2.21950597E-07
   8.91275801E-02  -12   2.22032007E-07  -2.82253807E-07
   8.91275801E-02  -11   2.49327790E-07  -2.71082124E-07
   8.91275801E-02  -10   3.23457536E-07  -2.70951020E-07
   8.91275801E-02   -9   3.85930152E-07  -3.42722093E-07
   8.91275801E-02   -8   3.33165632E-07  -4.16457047E-07
   8.91275801E-02   -7   3.41866150E-07  -4.76843337E-07
   8.91275801E-02   -6   6.98252934E-07  -7.55055729E-07
   8.91275801E-02   -5   1.08387611E-06  -1.15857500E-06
   8.91275801E-02   -4   1.02340909E-06  -1.51803153E-06
   8.91275801E-02   -3   6.22211233E-07  -1.03976321E-06
   8.91275801E-02   -2   1.21816551E-05  -1.71362004E-05
   8.91275801E-02   -1   6.31378763E-05  -1.44860300E-04
   8.91275801E-02    0  -5.67356433E-04   1.70314543E-03
   8.91275801E-02    1   3.74215177E-05  -4.53259312E-05
   8.91275801E-02    2  -4.50892097E-06   9.87543237E-05
   8.91275801E-02    3  -1.43323168E-06  -4.07858519E-06
   8.91275801E-02    4   8.56634023E-06  -6.73506744E-06
   8.91275801E-02    5  -3.89695867E-06   4.03589354E-06
   8.91275801E-02    6  -1.08492526E-05   1.18144449E-05
   8.91275801E-02    7  -5.21822574E-06   3.82629819E-06
   8.91275801E-02    8  -4.61076608E-06   4.28782781E-06
   8.91275801E-02    9  -2.38760137E-06   2.12129349E-06
   8.91275801E-02   10  -1.52137380E-06   1.73340516E-06
   8.91275801E-02   11  -1.10319659E-06   1.04855131E-06
   8.91275801E-02   12  -8.52229961E-07   8.07073565E-07
   8.91275801E-02   13  -6.25836522E-07   6.12347644E-07
   8.91275801E-02   14  -5.18249485E-07   4.86056992E-07
   8.91275801E-02   15  -4.29273048E-07   4.08689376E-07
   8.91275801E-02   16  -3.87394537E-07   3.37124830E-07
   8.91275801E-02   17  -3.43999968E-07   3.00375314E-07
   8.91275801E-02   18  -3.15249735E-07   2.69079563E-07
   8.91275801E-02   19  -3.04153762E-07   2.51766501E-07
   8.91275801E-02   20  -3.02714143E-07   2.48372570E-07
   9.40735568E-02  -12   2.19473502E-07  -2.77371660E-07
   9.40735568E-02  -11   2.46150194E-07  -2.65850259E-07
   9.40735568E-02  -10   3.19512400E-07  -2.64083821E-07
   9.40735568E-02   -9   3.82186754E-07  -3.34666392E-07
   9.40735568E-02   -8   3.29442093E-07  -4.08743347E-07
   9.40735568E-02   -7   3.35739374E-07  -4.64116557E-07
   9.40735568E-02   -6   6.87355166E-07  -7.38813932E-07
   9.40735568E-02   -5   1.06459171E-06  -1.12796574E-06
   9.40735568E-02   -4   9.99707155E-07  -1.44674304E-06
   9.40735568E-02   -3   6.99150894E-07  -1.05295304E-06
   9.40735568E-02   -2   1.25750246E-05  -1.72855674E-05
   9.40735568E-02   -1   6.48299410E-05  -1.48990453E-04
   9.40735568E-02    0  -5.59022115E-04   1.68161059E-03
   9.40735568E-02    1   3.84033036E-05  -4.49892819E-05
   9.40735568E-02    2  -6.38183421E-06   9.76924979E-05
   9.40735568E-02    3  -1.40037577E-06  -3.78902715E-06
   9.40735568E-02    4   8.42968995E-06  -6.64446163E-06
   9.40735568E-02    5  -3.89789366E-06   4.00074589E-06
   9.40735568E-02    6  -1.06698814E-05   1.16826217E-05
   9.40735568E-02    7  -5.14176516E-06   3.74895412E-06
   9.40735568E-02    8  -4.55010146E-06   4.23888470E-06
   9.40735568E-02    9  -2.36079694E-06   2.09377685E-06
   9.40735568E-02   10  -1.50240216E-06   1.71209752E-06
   9.40735568E-02   11  -1.08849698E-06   1.03318652E-06
   9.40735568E-02   12  -8.39697035E-07   7.95400684E-07
   9.40735568E-02   13  -6.16091548E-07   6.02538497E-07
   9.40735568E-02   14  -5.11180723E-07   4.77720054E-07
   9.40735568E-02   15  -4.21779705E-07   4.01806997E-07
   9.40735568E-02   16  -3.80851916E-07   3.31331040E-07
   9.40735568E-02   17  -3.37926310E-07   2.94565450E-07
   9.40735568E-02   18  -3.09200517E-07   2.63634135E-07
   9.40735568E-02   19  -2.98026196E-07   2.46511461E-07
   9.40735568E-02   20  -2.96856334E-07   2.43287262E-07
   9.90195335E-02  -12   1.91029732E-07  -2.39728416E-07
   9.90195335E-02  -11   2.13860965E-07  -2.29195040E-07
   9.90195335E-02  -10   2.77825442E-07  -2.25654229E-07
   9.90195335E-02   -9   3.33640555E-07  -2.86886923E-07
   9.90195335E-02   -8   2.86951811E-07  -3.52088227E-07
   9.90195335E-02   -7   2.89959996E-07  -3.95779098E-07
   9.90195335E-02   -6   5.94355432E-07  -6.30978638E-07
   9.90195335E-02   -5   9.16319903E-07  -9.57266335E-07
   9.90195335E-02   -4   8.47759746E-07  -1.17657422E-06
   9.90195335E-02   -3   7.65913221E-07  -9.65980825E-07
   9.90195335E-02   -2   1.24132107E-05  -1.71965662E-05
   9.90195335E-02   -1   6.56910967E-05  -1.51713958E-04
   9.90195335E-02    0  -5.50334547E-04   1.65979677E-03
   9.90195335E-02    1   3.92667189E-05  -4.37002377E-05
   9.90195335E-02    2  -9.88655936E-06   9.64977989E-05
   9.90195335E-02    3  -1.21648001E-06  -2.65294981E-06
   9.90195335E-02    4   7.24518583E-06  -5.63366857E-06
   9.90195335E-02    5  -3.45779746E-06   3.53311591E-06
   9.90195335E-02    6  -9.23442689E-06   1.01840982E-05
   9.90195335E-02    7  -4.45940802E-06   3.23224738E-06
   9.90195335E-02    8  -3.95211758E-06   3.69063440E-06
   9.90195335E-02    9  -2.05531576E-06   1.81910751E-06
   9.90195335E-02   10  -1.30596223E-06   1.48858780E-06
   9.90195335E-02   11  -9.44977333E-07   8.95494558E-07
   9.90195335E-02   12  -7.27658317E-07   6.89507771E-07
   9.90195335E-02   13  -5.33279993E-07   5.21272386E-07
   9.90195335E-02   14  -4.43687955E-07   4.12823880E-07
   9.90195335E-02   15  -3.64332665E-07   3.47250039E-07
   9.90195335E-02   16  -3.29203767E-07   2.86269459E-07
   9.90195335E-02   17  -2.91632557E-07   2.53907470E-07
   9.90195335E-02   18  -2.66636588E-07   2.26908531E-07
   9.90195335E-02   19  -2.56458119E-07   2.11907499E-07
   9.90195335E-02   20  -2.55653615E-07   2.09284417E-07
   1.03965510E-01  -12   1.41445820E-07  -1.75533386E-07
   1.03965510E-01  -11   1.57800454E-07  -1.67143969E-07
   1.03965510E-01  -10   2.05323142E-07  -1.61881777E-07
   1.03965510E-01   -9   2.48470301E-07  -2.07163975E-07
   1.03965510E-01   -8   2.12805292E-07  -2.55846222E-07
   1.03965510E-01   -7   2.12111912E-07  -2.82830981E-07
   1.03965510E-01   -6   4.34581258E-07  -4.48966798E-07
   1.03965510E-01   -5   6.63148249E-07  -6.73328046E-07
   1.03965510E-01   -4   5.91768258E-07  -7.48680238E-07
   1.03965510E-01   -3   8.22786906E-07  -7.98455633E-07
   1.03965510E-01   -2   1.18039207E-05  -1.69966011E-05
   1.03965510E-01   -1   6.58709420E-05  -1.53276620E-04
   1.03965510E-01    0  -5.41887180E-04   1.63932556E-03
   1.03965510E-01    1   4.00137022E-05  -4.16870551E-05
   1.03965510E-01    2  -1.46457511E-05   9.52917144E-05
   1.03965510E-01    3  -9.21960326E-07  -8.34747491E-07
   1.03965510E-01    4   5.20371718E-06  -3.86244178E-06
   1.03965510E-01    5  -2.65495234E-06   2.71558618E-06
   1.03965510E-01    6  -6.78150978E-06   7.57148705E-06
   1.03965510E-01    7  -3.28502398E-06   2.36179740E-06
   1.03965510E-01    8  -2.91659279E-06   2.73516507E-06
   1.03965510E-01    9  -1.52232746E-06   1.34314112E-06
   1.03965510E-01   10  -9.64828489E-07   1.10023303E-06
   1.03965510E-01   11  -6.96493529E-07   6.58310917E-07
   1.03965510E-01   12  -5.34634978E-07   5.06940318E-07
   1.03965510E-01   13  -3.91063044E-07   3.81970165E-07
   1.03965510E-01   14  -3.27027660E-07   3.02071620E-07
   1.03965510E-01   15  -2.66391050E-07   2.54002237E-07
   1.03965510E-01   16  -2.40951636E-07   2.09386694E-07
   1.03965510E-01   17  -2.12731914E-07   1.85065218E-07
   1.03965510E-01   18  -1.94530362E-07   1.64909224E-07
   1.03965510E-01   19  -1.86256457E-07   1.53603028E-07
   1.03965510E-01   20  -1.85881263E-07   1.51923313E-07
   1.08911487E-01  -12   7.72655066E-08  -9.32378607E-08
   1.08911487E-01  -11   8.53318741E-08  -8.78609029E-08
   1.08911487E-01  -10   1.11552262E-07  -8.11054332E-08
   1.08911487E-01   -9   1.37969389E-07  -1.05950123E-07
   1.08911487E-01   -8   1.16809803E-07  -1.32702763E-07
   1.08911487E-01   -7   1.12477658E-07  -1.39988669E-07
   1.08911487E-01   -6   2.29018061E-07  -2.16452247E-07
   1.08911487E-01   -5   3.38042330E-07  -3.12528541E-07
   1.08911487E-01   -4   2.64704698E-07  -2.16945906E-07
   1.08911487E-01   -3   8.71195384E-07  -5.76820195E-07
   1.08911487E-01   -2   1.08915513E-05  -1.68079224E-05
   1.08911487E-01   -1   6.55719755E-05  -1.54011754E-04
   1.08911487E-01    0  -5.34191851E-04   1.62151640E-03
   1.08911487E-01    1   4.06542014E-05  -3.92323513E-05
   1.08911487E-01    2  -2.01773792E-05   9.41735568E-05
   1.08911487E-01    3  -5.66029168E-07   1.44393357E-06
   1.08911487E-01    4   2.56892299E-06  -1.55581998E-06
   1.08911487E-01    5  -1.59870218E-06   1.66022805E-06
   1.08911487E-01    6  -3.63550969E-06   4.19184243E-06
   1.08911487E-01    7  -1.77406099E-06   1.25287575E-06
   1.08911487E-01    8  -1.58036668E-06   1.49909780E-06
   1.08911487E-01    9  -8.32320318E-07   7.28785971E-07
   1.08911487E-01   10  -5.24050865E-07   5.98365650E-07
   1.08911487E-01   11  -3.75798455E-07   3.52886389E-07
   1.08911487E-01   12  -2.86008245E-07   2.71734631E-07
   1.08911487E-01   13  -2.08127492E-07   2.02955357E-07
   1.08911487E-01   14  -1.76618806E-07   1.60030014E-07
   1.08911487E-01   15  -1.40829050E-07   1.34315459E-07
   1.08911487E-01   16  -1.27688193E-07   1.10806637E-07
   1.08911487E-01   17  -1.11587759E-07   9.70719767E-08
   1.08911487E-01   18  -1.02338526E-07   8.57662142E-08
   1.08911487E-01   19  -9.66336111E-08   7.92365280E-08
   1.08911487E-01   20  -9.67175371E-08   7.87226114E-08
   1.13857463E-01  -12   5.92895149E-09  -2.37643763E-09
   1.13857463E-01  -11   4.82751909E-09  -5.28924424E-10
   1.13857463E-01  -10   7.36373992E-09   7.35148446E-09
   1.13857463E-01   -9   1.49852676E-08   5.05346970E-09
   1.13857463E-01   -8   1.01166241E-08   3.06836381E-09
   1.13857463E-01   -7   2.63119404E-09   1.63158600E-08
   1.13857463E-01   -6   1.42417983E-09   3.98850388E-08
   1.13857463E-01   -5  -2.16805855E-08   8.41894037E-08
   1.13857463E-01   -4  -9.62005334E-08   3.59152659E-07
   1.13857463E-01   -3   9.13362038E-07  -3.30695794E-07
   1.13857463E-01   -2   9.83734014E-06  -1.67367208E-05
   1.13857463E-01   -1   6.50213630E-05  -1.54293175E-04
   1.13857463E-01    0  -5.27645823E-04   1.60731568E-03
   1.13857463E-01    1   4.12042679E-05  -3.66371458E-05
   1.13857463E-01    2  -2.59576532E-05   9.32159289E-05
   1.13857463E-01    3  -2.00323505E-07   3.93437704E-06
   1.13857463E-01    4  -3.59241842E-07   1.02726718E-06
   1.13857463E-01    5  -4.14206105E-07   4.93205334E-07
   1.13857463E-01    6  -1.62065553E-07   4.38757536E-07
   1.13857463E-01    7  -1.02168141E-07   3.46710309E-08
   1.13857463E-01    8  -9.84837616E-08   1.26101766E-07
   1.13857463E-01    9  -6.53635884E-08   4.73323497E-08
   1.13857463E-01   10  -3.47425378E-08   4.12106943E-08
   1.13857463E-01   11  -2.00288031E-08   1.45862668E-08
   1.13857463E-01   12  -1.05276861E-08   1.11098428E-08
   1.13857463E-01   13  -5.61871258E-09   4.93577727E-09
   1.13857463E-01   14  -9.91853567E-09   3.13065873E-09
   1.13857463E-01   15  -2.17207803E-09   2.02811026E-09
   1.13857463E-01   16  -2.50622885E-09   1.94088291E-09
   1.13857463E-01   17   1.07254447E-10   9.44178712E-11
